celebrity_name,season,week,season_rule,judge_score,estimated_fan_vote_pct,placement
James Van Der Beek,28,6,Ranking_JudgeSave,27.0,0.21309632874435216,5
Kel Mitchell,28,6,Ranking_JudgeSave,26.0,0.08659298895359968,2
Sailor Brinkley-Cook,28,6,Ranking_JudgeSave,27.0,0.030344172709105294,9
Sean Spicer,28,6,Ranking_JudgeSave,21.0,0.06698300056763445,6
Lauren Alaina,28,6,Ranking_JudgeSave,26.0,0.08659298921505998,4
Ally Brooke,28,6,Ranking_JudgeSave,25.0,0.08260427059529242,3
Karamo Brown,28,6,Ranking_JudgeSave,25.0,0.08260427059529242,8
Hannah Brown,28,6,Ranking_JudgeSave,24.0,0.07861554800453069,1
Kate Flannery,28,7,Ranking_JudgeSave,24.0,0.0,7
James Van Der Beek,28,7,Ranking_JudgeSave,27.0,0.21455392694749284,5
Kel Mitchell,28,7,Ranking_JudgeSave,25.5,0.14499978510382713,2
Sean Spicer,28,7,Ranking_JudgeSave,21.0,0.0,6
Lauren Alaina,28,7,Ranking_JudgeSave,27.0,0.21455404803322609,4
Ally Brooke,28,7,Ranking_JudgeSave,27.0,0.21455404803322609,3
Karamo Brown,28,7,Ranking_JudgeSave,24.5,0.0,8
Hannah Brown,28,7,Ranking_JudgeSave,26.0,0.21133819188222783,1
Kate Flannery,28,8,Ranking_JudgeSave,25.9998,0.0,7
James Van Der Beek,28,8,Ranking_JudgeSave,31.9998,0.282155647722954,5
Kel Mitchell,28,8,Ranking_JudgeSave,29.9998,0.16285711827127738,2
Sean Spicer,28,8,Ranking_JudgeSave,20.0,0.0,6
Lauren Alaina,28,8,Ranking_JudgeSave,24.0,0.0,4
Ally Brooke,28,8,Ranking_JudgeSave,30.0,0.27593933277385807,3
Hannah Brown,28,8,Ranking_JudgeSave,30.9998,0.2790479012319106,1
James Van Der Beek,28,9,Ranking_JudgeSave,36.0,0.1993167564494177,5
Kel Mitchell,28,9,Ranking_JudgeSave,37.0,0.20288028325732546,2
Sean Spicer,28,9,Ranking_JudgeSave,25.0,0.0,6
Lauren Alaina,28,9,Ranking_JudgeSave,35.0,0.186666665854147,4
Ally Brooke,28,9,Ranking_JudgeSave,40.0,0.2136018431442901,3
Hannah Brown,28,9,Ranking_JudgeSave,35.5,0.19753445129481972,1
James Van Der Beek,28,10,Ranking_JudgeSave,25.5,0.0,5
Kel Mitchell,28,10,Ranking_JudgeSave,28.5,0.26065473212465406,2
Lauren Alaina,28,10,Ranking_JudgeSave,27.0,0.25512159873808077,4
Ally Brooke,28,10,Ranking_JudgeSave,29.5,0.26422369467477785,3
Hannah Brown,28,10,Ranking_JudgeSave,27.0,0.21999997446248748,1
Kel Mitchell,28,11,Ranking_JudgeSave,29.5,0.25213568376068685,2
Lauren Alaina,28,11,Ranking_JudgeSave,28.5,0.24359294871793571,4
Ally Brooke,28,11,Ranking_JudgeSave,30.0,0.25640705128206487,3
Hannah Brown,28,11,Ranking_JudgeSave,29.0,0.24786431623931265,1
Anne Heche,29,1,Ranking_JudgeSave,18.0,0.06666711901616387,13
Jesse Metcalfe,29,1,Ranking_JudgeSave,18.0,0.06666711901616387,12
Chrishell Stause,29,1,Ranking_JudgeSave,13.0,0.06666717038783893,8
Skai Jackson,29,1,Ranking_JudgeSave,21.0,0.066668569846175,5
Justina Machado,29,1,Ranking_JudgeSave,21.0,0.0666670306202889,4
Charles Oakley,29,1,Ranking_JudgeSave,12.0,0.06666810395142263,15
Veron Davis,29,1,Ranking_JudgeSave,17.0,0.06666805299021662,11
Johnny Weir,29,1,Ranking_JudgeSave,18.0,0.06666557979028548,6
Nev Schulman,29,1,Ranking_JudgeSave,20.0,0.06666679070442122,2
AJ McLean,29,1,Ranking_JudgeSave,18.0,0.06666557979028548,7
Nelly,29,1,Ranking_JudgeSave,16.0,0.06666590810202813,3
Kaitlyn Bristowe,29,1,Ranking_JudgeSave,20.0,0.06666679070442122,1
Carole Baskin,29,1,Ranking_JudgeSave,11.0,0.06666442024783248,14
Monica Aldama,29,1,Ranking_JudgeSave,19.0,0.0666646458162923,10
Jeannie Mai,29,1,Ranking_JudgeSave,18.0,0.06666711901616387,9
Anne Heche,29,2,Ranking_JudgeSave,18.0,0.07024450306849844,13
Jesse Metcalfe,29,2,Ranking_JudgeSave,20.0,0.07577020147611317,12
Chrishell Stause,29,2,Ranking_JudgeSave,18.0,0.07024450306849844,8
Skai Jackson,29,2,Ranking_JudgeSave,15.0,0.061955955430720334,5
Justina Machado,29,2,Ranking_JudgeSave,21.0,0.07853305067992056,4
Charles Oakley,29,2,Ranking_JudgeSave,15.0,0.0,15
Veron Davis,29,2,Ranking_JudgeSave,18.0,0.07024450306849844,11
Johnny Weir,29,2,Ranking_JudgeSave,18.0,0.07024450306849844,6
Nev Schulman,29,2,Ranking_JudgeSave,21.0,0.07853305067992056,2
AJ McLean,29,2,Ranking_JudgeSave,19.0,0.07300735227230581,7
Nelly,29,2,Ranking_JudgeSave,18.0,0.07024448762354253,3
Kaitlyn Bristowe,29,2,Ranking_JudgeSave,22.0,0.08129584135764709,1
Carole Baskin,29,2,Ranking_JudgeSave,16.0,0.06471876484619088,14
Monica Aldama,29,2,Ranking_JudgeSave,16.0,0.06471883901859028,10
Jeannie Mai,29,2,Ranking_JudgeSave,18.0,0.07024444434105478,9
Anne Heche,29,3,Ranking_JudgeSave,15.0,0.0620571711799102,13
Jesse Metcalfe,29,3,Ranking_JudgeSave,20.0,0.07511504289742826,12
Chrishell Stause,29,3,Ranking_JudgeSave,22.0,0.08033827591653973,8
Skai Jackson,29,3,Ranking_JudgeSave,18.0,0.06989180987831678,5
Justina Machado,29,3,Ranking_JudgeSave,19.0,0.07250351818541503,4
Veron Davis,29,3,Ranking_JudgeSave,22.0,0.08033836771408225,11
Johnny Weir,29,3,Ranking_JudgeSave,24.0,0.08556160097216481,6
Nev Schulman,29,3,Ranking_JudgeSave,24.0,0.08556150917462121,2
AJ McLean,29,3,Ranking_JudgeSave,21.0,0.07772643607925157,7
Nelly,29,3,Ranking_JudgeSave,18.0,0.06989169083057878,3
Kaitlyn Bristowe,29,3,Ranking_JudgeSave,23.0,0.08294968158081496,1
Carole Baskin,29,3,Ranking_JudgeSave,12.0,0.0,14
Monica Aldama,29,3,Ranking_JudgeSave,21.0,0.0777267512045265,10
Jeannie Mai,29,3,Ranking_JudgeSave,22.0,0.08033814438634991,9
Anne Heche,29,4,Ranking_JudgeSave,21.0,0.0,13
Jesse Metcalfe,29,4,Ranking_JudgeSave,21.0,0.0,12
Chrishell Stause,29,4,Ranking_JudgeSave,22.0,0.10836012487767824,8
Skai Jackson,29,4,Ranking_JudgeSave,28.0,0.12003528045306176,5
Justina Machado,29,4,Ranking_JudgeSave,24.0,0.11218874829659556,4
Veron Davis,29,4,Ranking_JudgeSave,22.0,0.0968429020194336,11
Johnny Weir,29,4,Ranking_JudgeSave,24.0,0.11205597233756627,6
Nev Schulman,29,4,Ranking_JudgeSave,24.0,0.11205598973249505,2
AJ McLean,29,4,Ranking_JudgeSave,24.0,0.11224528759780206,7
Nelly,29,4,Ranking_JudgeSave,21.0,0.0,3
Kaitlyn Bristowe,29,4,Ranking_JudgeSave,25.0,0.11415964713157453,1
Monica Aldama,29,4,Ranking_JudgeSave,24.0,0.11205604755379293,10
Jeannie Mai,29,4,Ranking_JudgeSave,21.0,0.0,9
Jesse Metcalfe,29,5,Ranking_JudgeSave,19.0,0.0,12
Chrishell Stause,29,5,Ranking_JudgeSave,19.0,0.0,8
Skai Jackson,29,5,Ranking_JudgeSave,24.0,0.10067216017392934,5
Justina Machado,29,5,Ranking_JudgeSave,24.0,0.10067216017392934,4
Veron Davis,29,5,Ranking_JudgeSave,21.0,0.10173894694817244,11
Johnny Weir,29,5,Ranking_JudgeSave,29.0,0.09889614073458457,6
Nev Schulman,29,5,Ranking_JudgeSave,26.0,0.09996099680785937,2
AJ McLean,29,5,Ranking_JudgeSave,24.0,0.10067216017392934,7
Nelly,29,5,Ranking_JudgeSave,24.0,0.10067216017392934,3
Kaitlyn Bristowe,29,5,Ranking_JudgeSave,27.0,0.09608219945563125,1
Monica Aldama,29,5,Ranking_JudgeSave,26.0,0.09996102374996955,10
Jeannie Mai,29,5,Ranking_JudgeSave,24.0,0.10067205160806553,9
Chrishell Stause,29,6,Ranking_JudgeSave,24.0,0.1117129824283851,8
Skai Jackson,29,6,Ranking_JudgeSave,18.0,0.0,5
Justina Machado,29,6,Ranking_JudgeSave,27.0,0.09844764190970451,4
Veron Davis,29,6,Ranking_JudgeSave,21.0,0.0,11
Johnny Weir,29,6,Ranking_JudgeSave,22.0,0.11089111486202097,6
Nev Schulman,29,6,Ranking_JudgeSave,26.0,0.11253462857911,2
AJ McLean,29,6,Ranking_JudgeSave,27.0,0.11481601760571507,7
Nelly,29,6,Ranking_JudgeSave,24.0,0.09534460673237452,3
Kaitlyn Bristowe,29,6,Ranking_JudgeSave,27.0,0.11481564651124206,1
Monica Aldama,29,6,Ranking_JudgeSave,27.0,0.12744358338166725,10
Jeannie Mai,29,6,Ranking_JudgeSave,25.0,0.11399377798978057,9
Chrishell Stause,29,7,Ranking_JudgeSave,26.0,0.11060549399083631,8
Skai Jackson,29,7,Ranking_JudgeSave,27.0,0.11144429362200348,5
Justina Machado,29,7,Ranking_JudgeSave,26.0,0.11060549399083631,4
Johnny Weir,29,7,Ranking_JudgeSave,27.0,0.11144429362200348,6
Nev Schulman,29,7,Ranking_JudgeSave,30.0,0.11276754273955239,2
AJ McLean,29,7,Ranking_JudgeSave,26.0,0.11060549399083631,7
Nelly,29,7,Ranking_JudgeSave,27.0,0.11144429362200348,3
Kaitlyn Bristowe,29,7,Ranking_JudgeSave,24.0,0.11012216912876509,1
Monica Aldama,29,7,Ranking_JudgeSave,22.0,0.0,10
Jeannie Mai,29,7,Ranking_JudgeSave,25.0,0.110960925293163,9
Chrishell Stause,29,8,Ranking_JudgeSave,27.0,0.0,8
Skai Jackson,29,8,Ranking_JudgeSave,26.9998,0.0,5
Justina Machado,29,8,Ranking_JudgeSave,28.9998,0.2682618352318369,4
Johnny Weir,29,8,Ranking_JudgeSave,30.0,0.2933647055316327,6
Nev Schulman,29,8,Ranking_JudgeSave,30.0,0.29337347845551065,2
AJ McLean,29,8,Ranking_JudgeSave,27.0,0.0,7
Nelly,29,8,Ranking_JudgeSave,24.0,0.0,3
Kaitlyn Bristowe,29,8,Ranking_JudgeSave,28.0,0.14499998078101972,1
Skai Jackson,29,9,Ranking_JudgeSave,28.9998,0.20760161342012573,5
Justina Machado,29,9,Ranking_JudgeSave,25.9998,0.1628571322239792,4
Johnny Weir,29,9,Ranking_JudgeSave,30.0,0.21096877046580195,6
Nev Schulman,29,9,Ranking_JudgeSave,28.9998,0.20760159369645864,2
AJ McLean,29,9,Ranking_JudgeSave,24.9998,0.0,7
Nelly,29,9,Ranking_JudgeSave,24.0,0.0,3
Kaitlyn Bristowe,29,9,Ranking_JudgeSave,30.0,0.21097089019363444,1
Skai Jackson,29,10,Ranking_JudgeSave,28.5,0.0,5
Justina Machado,29,10,Ranking_JudgeSave,29.0,0.18666588255466757,4
Johnny Weir,29,10,Ranking_JudgeSave,28.5,0.0,6
Nev Schulman,29,10,Ranking_JudgeSave,30.0,0.46580742941644976,2
Nelly,29,10,Ranking_JudgeSave,28.0,0.0,3
Kaitlyn Bristowe,29,10,Ranking_JudgeSave,30.0,0.34752668802888265,1
Justina Machado,29,11,Ranking_JudgeSave,30.0,0.2531629746835505,4
Nev Schulman,29,11,Ranking_JudgeSave,30.0,0.2531629746835505,2
Nelly,29,11,Ranking_JudgeSave,28.5,0.2405110759493486,3
Kaitlyn Bristowe,29,11,Ranking_JudgeSave,30.0,0.2531629746835505,1
Martin Kove,30,1,Ranking_JudgeSave,13.0,0.06666613924626147,15
Brian Austin Green,30,1,Ranking_JudgeSave,24.0,0.06666659829152397,13
Melora Hardin,30,1,Ranking_JudgeSave,26.0,0.06666407432017642,6
Matt James,30,1,Ranking_JudgeSave,24.0,0.06666659829152397,12
"Mike ""The Miz"" Mizanin",30,1,Ranking_JudgeSave,24.0,0.06666659829152397,9
Suni Lee,30,1,Ranking_JudgeSave,28.0,0.06666909876292172,5
Iman Shumpert,30,1,Ranking_JudgeSave,21.0,0.06666661064550765,1
Cody Rigsby,30,1,Ranking_JudgeSave,24.0,0.06666659829152397,3
Melanie C,30,1,Ranking_JudgeSave,27.0,0.06666809626464118,11
Jimmie Allen,30,1,Ranking_JudgeSave,22.0,0.06666761314379573,7
Olivia Jade,30,1,Ranking_JudgeSave,25.0,0.06666609126806311,8
JoJo Siwa,30,1,Ranking_JudgeSave,29.0,0.06666812835311879,2
Christine Chiu,30,1,Ranking_JudgeSave,25.0,0.06666609126806311,14
Kenya Moore,30,1,Ranking_JudgeSave,26.0,0.06666407432017642,10
Amanda Kloots,30,1,Ranking_JudgeSave,28.0,0.06666758924117847,4
Martin Kove,30,2,Ranking_JudgeSave,15.0,0.0,15
Brian Austin Green,30,2,Ranking_JudgeSave,23.0,0.07922476111216951,13
Melora Hardin,30,2,Ranking_JudgeSave,27.0,0.06780337427779094,6
Matt James,30,2,Ranking_JudgeSave,22.0,0.08382445127775225,12
"Mike ""The Miz"" Mizanin",30,2,Ranking_JudgeSave,26.0,0.0724030644461452,9
Suni Lee,30,2,Ranking_JudgeSave,28.0,0.06320359853445501,5
Iman Shumpert,30,2,Ranking_JudgeSave,25.0,0.07700284018950643,1
Cody Rigsby,30,2,Ranking_JudgeSave,24.0,0.07462498546307253,3
Melanie C,30,2,Ranking_JudgeSave,30.0,0.06098176308970917,11
Jimmie Allen,30,2,Ranking_JudgeSave,27.0,0.06780337427779094,7
Olivia Jade,30,2,Ranking_JudgeSave,27.0,0.06780337427781623,8
JoJo Siwa,30,2,Ranking_JudgeSave,31.0,0.0633595779869303,2
Christine Chiu,30,2,Ranking_JudgeSave,24.0,0.07462494563631165,14
Kenya Moore,30,2,Ranking_JudgeSave,24.0,0.08160253627691934,10
Amanda Kloots,30,2,Ranking_JudgeSave,32.0,0.06573735315363034,4
Brian Austin Green,30,3,Ranking_JudgeSave,19.0,0.0,13
Melora Hardin,30,3,Ranking_JudgeSave,23.0,0.15111675058539337,6
Matt James,30,3,Ranking_JudgeSave,20.0,0.0,12
"Mike ""The Miz"" Mizanin",30,3,Ranking_JudgeSave,22.0,0.14945078900517988,9
Suni Lee,30,3,Ranking_JudgeSave,21.0,0.09142856413684979,5
Iman Shumpert,30,3,Ranking_JudgeSave,19.0,0.0,1
Cody Rigsby,30,3,Ranking_JudgeSave,18.0,0.0,3
Melanie C,30,3,Ranking_JudgeSave,22.0,0.14945078900597675,11
Jimmie Allen,30,3,Ranking_JudgeSave,20.0,0.0,7
Olivia Jade,30,3,Ranking_JudgeSave,24.0,0.1528510276210859,8
JoJo Siwa,30,3,Ranking_JudgeSave,24.0,0.1528510276210859,2
Christine Chiu,30,3,Ranking_JudgeSave,21.0,0.0,14
Kenya Moore,30,3,Ranking_JudgeSave,21.0,0.0,10
Amanda Kloots,30,3,Ranking_JudgeSave,24.0,0.15285105202442842,4
Brian Austin Green,30,4,Ranking_JudgeSave,26.0,0.0,13
Melora Hardin,30,4,Ranking_JudgeSave,36.5,0.09044341046430879,6
Matt James,30,4,Ranking_JudgeSave,28.5,0.0759206926521129,12
"Mike ""The Miz"" Mizanin",30,4,Ranking_JudgeSave,32.5,0.08318206079219191,9
Suni Lee,30,4,Ranking_JudgeSave,34.0,0.08590508181140245,5
Iman Shumpert,30,4,Ranking_JudgeSave,31.5,0.08136673469053401,1
Cody Rigsby,30,4,Ranking_JudgeSave,29.0,0.07682840627187447,3
Melanie C,30,4,Ranking_JudgeSave,33.0,0.0840897557097446,11
Jimmie Allen,30,4,Ranking_JudgeSave,32.5,0.083182042089983,7
Olivia Jade,30,4,Ranking_JudgeSave,35.0,0.08772038921085147,8
JoJo Siwa,30,4,Ranking_JudgeSave,35.0,0.08772038921085147,2
Kenya Moore,30,4,Ranking_JudgeSave,29.5,0.07773595528474248,10
Amanda Kloots,30,4,Ranking_JudgeSave,34.0,0.08590508181140245,4
Melora Hardin,30,5,Ranking_JudgeSave,36.0,0.20969014873711955,6
"Mike ""The Miz"" Mizanin",30,5,Ranking_JudgeSave,32.0,0.0,9
Suni Lee,30,5,Ranking_JudgeSave,36.0,0.10483171204544754,5
Iman Shumpert,30,5,Ranking_JudgeSave,28.0,0.0,1
Cody Rigsby,30,5,Ranking_JudgeSave,32.0,0.0,3
Melanie C,30,5,Ranking_JudgeSave,36.0,0.0,11
Jimmie Allen,30,5,Ranking_JudgeSave,34.0,0.0,7
Olivia Jade,30,5,Ranking_JudgeSave,36.0,0.0,8
JoJo Siwa,30,5,Ranking_JudgeSave,40.0,0.3927508664896233,2
Kenya Moore,30,5,Ranking_JudgeSave,36.0,0.0,10
Amanda Kloots,30,5,Ranking_JudgeSave,39.0,0.2927272727278097,4
Melora Hardin,30,6,Ranking_JudgeSave,34.0,0.11936467466076546,6
"Mike ""The Miz"" Mizanin",30,6,Ranking_JudgeSave,34.0,0.11936467466076546,9
Suni Lee,30,6,Ranking_JudgeSave,36.0,0.11130890872306645,5
Iman Shumpert,30,6,Ranking_JudgeSave,40.0,0.09859692508511544,1
Cody Rigsby,30,6,Ranking_JudgeSave,36.0,0.11468929364166089,3
Jimmie Allen,30,6,Ranking_JudgeSave,38.0,0.11001399847105392,7
Olivia Jade,30,6,Ranking_JudgeSave,36.0,0.11468929364166089,8
JoJo Siwa,30,6,Ranking_JudgeSave,40.0,0.10195823264485758,2
Kenya Moore,30,6,Ranking_JudgeSave,32.0,0.0,10
Amanda Kloots,30,6,Ranking_JudgeSave,38.0,0.11001399847105392,4
Melora Hardin,30,7,Ranking_JudgeSave,38.0,0.061261522864551915,6
"Mike ""The Miz"" Mizanin",30,7,Ranking_JudgeSave,32.0,0.0,9
Suni Lee,30,7,Ranking_JudgeSave,34.0,0.02561524313333725,5
Iman Shumpert,30,7,Ranking_JudgeSave,34.0,0.02561524313333725,1
Cody Rigsby,30,7,Ranking_JudgeSave,36.0,0.0,3
Jimmie Allen,30,7,Ranking_JudgeSave,38.0,0.061262806718101165,7
Olivia Jade,30,7,Ranking_JudgeSave,42.0,0.4867861329319964,8
JoJo Siwa,30,7,Ranking_JudgeSave,39.0,0.31384252353207154,2
Amanda Kloots,30,7,Ranking_JudgeSave,34.0,0.02561652768660445,4
Melora Hardin,30,8,Ranking_JudgeSave,42.0,0.14958919341161386,6
Suni Lee,30,8,Ranking_JudgeSave,42.0,0.14958919341161386,5
Iman Shumpert,30,8,Ranking_JudgeSave,35.0,0.13130490997031588,1
Cody Rigsby,30,8,Ranking_JudgeSave,38.0,0.13903345564189415,3
Jimmie Allen,30,8,Ranking_JudgeSave,32.0,0.0,7
Olivia Jade,30,8,Ranking_JudgeSave,36.0,0.13394379990081248,8
JoJo Siwa,30,8,Ranking_JudgeSave,41.0,0.14695025425474972,2
Amanda Kloots,30,8,Ranking_JudgeSave,42.0,0.14958919340900007,4
Melora Hardin,30,9,Ranking_JudgeSave,36.0,0.0,6
Suni Lee,30,9,Ranking_JudgeSave,37.5,0.26721788643773037,5
Iman Shumpert,30,9,Ranking_JudgeSave,37.5,0.1866666405353086,1
Cody Rigsby,30,9,Ranking_JudgeSave,35.5,0.0,3
JoJo Siwa,30,9,Ranking_JudgeSave,40.0,0.2736886505958465,2
Amanda Kloots,30,9,Ranking_JudgeSave,39.5,0.27242682243111455,4
Iman Shumpert,30,10,Ranking_JudgeSave,40.0,0.2547746815286718,1
Cody Rigsby,30,10,Ranking_JudgeSave,38.0,0.24204219745221306,3
JoJo Siwa,30,10,Ranking_JudgeSave,40.0,0.2547746815286718,2
Amanda Kloots,30,10,Ranking_JudgeSave,39.0,0.2484084394904435,4
Jason Lewis,31,1,Ranking_JudgeSave,18.0,0.0,16
Cheryl Ladd,31,1,Ranking_JudgeSave,21.0,0.06432891582633224,14
Selma Blair,31,1,Ranking_JudgeSave,28.0,0.07745617852175832,12
Joseph Baena,31,1,Ranking_JudgeSave,23.0,0.06807955584578695,11
Trevor Donovan,31,1,Ranking_JudgeSave,21.0,0.06432938883819111,6
Daniel Durant,31,1,Ranking_JudgeSave,27.0,0.0755810198106932,5
Wayne Brady,31,1,Ranking_JudgeSave,29.0,0.07933173503741475,3
Sam Champion,31,1,Ranking_JudgeSave,20.0,0.062454183915726366,13
Jessie James Decker,31,1,Ranking_JudgeSave,20.0,0.062453710903867504,10
Jordin Sparks,31,1,Ranking_JudgeSave,26.0,0.07370587380696227,9
Heidi D'Amelio,31,1,Ranking_JudgeSave,24.0,0.06995515858024073,8
Charli D'Amelio,31,1,Ranking_JudgeSave,32.0,0.08495702295524574,1
Teresa Giudice,31,1,Ranking_JudgeSave,20.0,0.06245409150565508,15
Vinny Guadagnino,31,1,Ranking_JudgeSave,17.0,0.0,7
Shangela,31,1,Ranking_JudgeSave,28.0,0.07745655912354486,4
Gabby Windey,31,1,Ranking_JudgeSave,28.0,0.07745660532858076,2
Cheryl Ladd,31,2,Ranking_JudgeSave,21.0,0.0,14
Selma Blair,31,2,Ranking_JudgeSave,28.0,0.08152162647816621,12
Joseph Baena,31,2,Ranking_JudgeSave,24.0,0.08664447511080296,11
Trevor Donovan,31,2,Ranking_JudgeSave,30.0,0.06985049605235469,6
Daniel Durant,31,2,Ranking_JudgeSave,29.0,0.07568629009602965,5
Wayne Brady,31,2,Ranking_JudgeSave,32.0,0.06728888695711652,3
Sam Champion,31,2,Ranking_JudgeSave,26.0,0.08408334671830008,13
Jessie James Decker,31,2,Ranking_JudgeSave,25.0,0.08991857187059256,10
Jordin Sparks,31,2,Ranking_JudgeSave,27.0,0.07824741848835537,9
Heidi D'Amelio,31,2,Ranking_JudgeSave,28.0,0.08152162647816621,8
Charli D'Amelio,31,2,Ranking_JudgeSave,32.0,0.06728888695693937,1
Teresa Giudice,31,2,Ranking_JudgeSave,23.0,0.0,15
Vinny Guadagnino,31,2,Ranking_JudgeSave,27.0,0.06913763890647014,7
Shangela,31,2,Ranking_JudgeSave,28.0,0.08152173770378934,4
Gabby Windey,31,2,Ranking_JudgeSave,32.0,0.06728899818291682,2
Cheryl Ladd,31,3,Ranking_JudgeSave,24.0,0.0,14
Selma Blair,31,3,Ranking_JudgeSave,28.0,0.08033637998705984,12
Joseph Baena,31,3,Ranking_JudgeSave,29.0,0.08213452983637358,11
Trevor Donovan,31,3,Ranking_JudgeSave,27.0,0.07853823575724928,6
Daniel Durant,31,3,Ranking_JudgeSave,31.0,0.08573091732265718,5
Wayne Brady,31,3,Ranking_JudgeSave,33.0,0.08932718338549611,3
Sam Champion,31,3,Ranking_JudgeSave,25.0,0.07494188064111618,13
Jessie James Decker,31,3,Ranking_JudgeSave,26.0,0.07674010209301074,10
Jordin Sparks,31,3,Ranking_JudgeSave,29.0,0.08213452983637358,9
Heidi D'Amelio,31,3,Ranking_JudgeSave,32.0,0.08752907455862576,8
Charli D'Amelio,31,3,Ranking_JudgeSave,33.0,0.08932722469931163,1
Vinny Guadagnino,31,3,Ranking_JudgeSave,23.0,0.0,7
Shangela,31,3,Ranking_JudgeSave,30.0,0.08393275128826817,4
Gabby Windey,31,3,Ranking_JudgeSave,33.0,0.08932719059445796,2
Selma Blair,31,4,Ranking_JudgeSave,32.0,0.08317980146624038,12
Joseph Baena,31,4,Ranking_JudgeSave,28.0,0.07581285839329378,11
Trevor Donovan,31,4,Ranking_JudgeSave,28.0,0.07581285839329378,6
Daniel Durant,31,4,Ranking_JudgeSave,29.0,0.07765478485270882,5
Wayne Brady,31,4,Ranking_JudgeSave,36.0,0.09054674477576123,3
Sam Champion,31,4,Ranking_JudgeSave,25.0,0.0,13
Jessie James Decker,31,4,Ranking_JudgeSave,31.0,0.0813381353408091,10
Jordin Sparks,31,4,Ranking_JudgeSave,34.0,0.0868634122883244,9
Heidi D'Amelio,31,4,Ranking_JudgeSave,34.0,0.0868634122883244,8
Charli D'Amelio,31,4,Ranking_JudgeSave,36.0,0.09054674477576123,1
Vinny Guadagnino,31,4,Ranking_JudgeSave,29.0,0.07765471942071897,7
Shangela,31,4,Ranking_JudgeSave,32.0,0.08317980146624038,4
Gabby Windey,31,4,Ranking_JudgeSave,36.0,0.09054672653852347,2
Selma Blair,31,5,Ranking_JudgeSave,40.0,0.11338711100750412,12
Joseph Baena,31,5,Ranking_JudgeSave,35.0,0.0,11
Trevor Donovan,31,5,Ranking_JudgeSave,36.0,0.10699460380676695,6
Daniel Durant,31,5,Ranking_JudgeSave,33.5,0.0,5
Wayne Brady,31,5,Ranking_JudgeSave,41.0,0.11498674752596813,3
Jessie James Decker,31,5,Ranking_JudgeSave,36.0,0.10699460380676695,10
Jordin Sparks,31,5,Ranking_JudgeSave,35.5,0.10329145790049432,9
Heidi D'Amelio,31,5,Ranking_JudgeSave,39.0,0.11178759037183078,8
Charli D'Amelio,31,5,Ranking_JudgeSave,42.0,0.1165805527301912,1
Vinny Guadagnino,31,5,Ranking_JudgeSave,31.0,0.0,7
Shangela,31,5,Ranking_JudgeSave,38.5,0.11099062753203501,4
Gabby Windey,31,5,Ranking_JudgeSave,41.0,0.11498670531844254,2
Trevor Donovan,31,6,Ranking_JudgeSave,34.0,0.12186250703634147,6
Daniel Durant,31,6,Ranking_JudgeSave,34.0,0.12186250703641231,5
Wayne Brady,31,6,Ranking_JudgeSave,34.0,0.12186250703634147,3
Jessie James Decker,31,6,Ranking_JudgeSave,32.0,0.0,10
Jordin Sparks,31,6,Ranking_JudgeSave,34.0,0.11999947588146803,9
Heidi D'Amelio,31,6,Ranking_JudgeSave,36.0,0.12598301407269955,8
Charli D'Amelio,31,6,Ranking_JudgeSave,40.0,0.13431838551614791,1
Vinny Guadagnino,31,6,Ranking_JudgeSave,28.0,0.0,7
Shangela,31,6,Ranking_JudgeSave,36.0,0.12598531627124948,4
Gabby Windey,31,6,Ranking_JudgeSave,37.0,0.12812628714933968,2
Trevor Donovan,31,7,Ranking_JudgeSave,39.0,0.14789836744093374,6
Daniel Durant,31,7,Ranking_JudgeSave,36.5,0.1432857555326222,5
Wayne Brady,31,7,Ranking_JudgeSave,38.0,0.14605128235606687,3
Jordin Sparks,31,7,Ranking_JudgeSave,34.5,0.0,9
Heidi D'Amelio,31,7,Ranking_JudgeSave,35.0,0.13014588800808893,8
Charli D'Amelio,31,7,Ranking_JudgeSave,39.0,0.14789632704850145,1
Vinny Guadagnino,31,7,Ranking_JudgeSave,31.5,0.0,7
Shangela,31,7,Ranking_JudgeSave,36.5,0.14328371514121127,4
Gabby Windey,31,7,Ranking_JudgeSave,35.5,0.1414386644725755,2
Trevor Donovan,31,8,Ranking_JudgeSave,39.0,0.16859076225221328,6
Daniel Durant,31,8,Ranking_JudgeSave,39.0,0.12166070742078613,5
Wayne Brady,31,8,Ranking_JudgeSave,45.0,0.18186027412730082,3
Heidi D'Amelio,31,8,Ranking_JudgeSave,35.0,0.0,8
Charli D'Amelio,31,8,Ranking_JudgeSave,45.0,0.18186034215353972,1
Vinny Guadagnino,31,8,Ranking_JudgeSave,29.0,0.0,7
Shangela,31,8,Ranking_JudgeSave,42.0,0.17522554433939924,4
Gabby Windey,31,8,Ranking_JudgeSave,40.0,0.1708023697067608,2
Trevor Donovan,31,9,Ranking_JudgeSave,32.5,0.0,6
Daniel Durant,31,9,Ranking_JudgeSave,34.5,0.18666666593865744,5
Wayne Brady,31,9,Ranking_JudgeSave,36.5,0.19707037712972786,3
Charli D'Amelio,31,9,Ranking_JudgeSave,40.0,0.2095962834639596,1
Shangela,31,9,Ranking_JudgeSave,36.5,0.1970703900036955,4
Gabby Windey,31,9,Ranking_JudgeSave,40.0,0.2095962834639596,2
