celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,season_rule,week1_total_score,week1_avg_score,week1_judge_count,week2_total_score,week2_avg_score,week2_judge_count,week3_total_score,week3_avg_score,week3_judge_count,week4_total_score,week4_avg_score,week4_judge_count,week5_total_score,week5_avg_score,week5_judge_count,week6_total_score,week6_avg_score,week6_judge_count,week7_total_score,week7_avg_score,week7_judge_count,week8_total_score,week8_avg_score,week8_judge_count,week9_total_score,week9_avg_score,week9_judge_count,week10_total_score,week10_avg_score,week10_judge_count,week11_total_score,week11_avg_score,week11_judge_count,cumulative_total_score,overall_avg_score,score_trend,is_winner,eliminated_week,final_rank,industry_encoded,country_encoded,season_rule_encoded,active_weeks
J.R. Martinez,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,13,1st Place,1,8.0,7.0,7.0,,7.0,7.0,8.0,,9.0,8.0,9.0,,8.0,9.0,9.0,,9.0,9.0,10.0,,10.0,9.0,10.0,,8.5,7.5,8.0,,10.0,10.0,10.0,,9.5,9.0,9.5,,9.3333,9.1666,9.6666,,,,,,Percentage,22.0,7.333333333333333,3,22.0,7.333333333333333,3,26.0,8.666666666666666,3,26.0,8.666666666666666,3,28.0,9.333333333333334,3,29.0,9.666666666666666,3,24.0,8.0,3,30.0,10.0,3,28.0,9.333333333333334,3,28.1665,9.388833333333332,3,0.0,,0,263.1665,8.772216666666667,0.22726969696969707,True,,1.0,0,22,1,10
Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,13,Eliminated Week 1,12,5.0,4.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,14.0,4.666666666666667,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,14.0,0.4666666666666667,0.0,False,1.0,,2,22,1,1
Hope Solo,Maksim Chmerkoskiy,Athlete,Washington,United States,30,13,Eliminated Week 9,4,7.0,7.0,7.0,,6.0,7.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,6.0,7.0,,8.5,8.0,8.5,,8.5,9.0,8.5,,8.1666,8.1666,8.1666,,0.0,0.0,0.0,,,,,,Percentage,21.0,7.0,3,19.0,6.333333333333333,3,24.0,8.0,3,24.0,8.0,3,24.0,8.0,3,20.0,6.666666666666667,3,25.0,8.333333333333334,3,26.0,8.666666666666666,3,24.4998,8.1666,3,0.0,0.0,3,0.0,,0,207.4998,6.91666,0.18332888888888896,False,9.0,,2,22,1,9
Chynna Phillips,Tony Dovolani,Singer/Rapper,California,United States,43,13,Eliminated Week 4,9,8.0,7.0,7.0,,7.0,7.0,7.0,,8.0,9.0,9.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,22.0,7.333333333333333,3,21.0,7.0,3,26.0,8.666666666666666,3,21.0,7.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,90.0,3.0,0.0666666666666667,False,4.0,,21,22,1,4
Kristin Cavallari,Mark Ballas,TV Personality,Colorado,United States,24,13,Eliminated Week 3,10,7.0,6.0,6.0,,8.0,7.0,7.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,19.0,6.333333333333333,3,22.0,7.333333333333333,3,24.0,8.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,65.0,2.1666666666666665,0.8333333333333334,False,3.0,,25,22,1,3
Carson Kressley,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,13,Eliminated Week 5,8,6.0,5.0,6.0,,6.0,6.0,6.0,,8.0,7.0,8.0,,7.0,6.0,7.0,,6.0,6.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,17.0,5.666666666666667,3,18.0,6.0,3,23.0,7.666666666666667,3,20.0,6.666666666666667,3,19.0,6.333333333333333,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,97.0,3.2333333333333334,0.19999999999999993,False,5.0,,25,22,1,5
Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42,13,Eliminated Week 6,7,6.0,5.0,6.0,,6.0,5.0,6.0,,6.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,17.0,5.666666666666667,3,17.0,5.666666666666667,3,18.0,6.0,3,21.0,7.0,3,21.0,7.0,3,19.0,6.333333333333333,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,113.0,3.766666666666667,0.23809523809523794,False,6.0,,25,22,1,6
Nancy Grace,Tristan MacManus,TV Personality,Georgia,United States,51,13,Eliminated Week 8,5,5.0,5.0,6.0,,6.0,8.0,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,8.0,,9.0,7.0,8.0,,7.5,7.0,7.5,,7.5,7.0,7.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,16.0,5.333333333333333,3,21.0,7.0,3,21.0,7.0,3,21.0,7.0,3,22.0,7.333333333333333,3,24.0,8.0,3,22.0,7.333333333333333,3,22.0,7.333333333333333,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,169.0,5.633333333333333,0.22619047619047614,False,8.0,,25,22,1,8
Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,13,2nd Place,2,6.0,5.0,5.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,8.0,8.0,,8.0,7.0,7.0,,9.0,8.0,8.5,,8.5,8.5,8.5,,11.1666,10.6666,10.6666,,9.4444,9.4444,9.4444,,,,,,Percentage,16.0,5.333333333333333,3,21.0,7.0,3,24.0,8.0,3,24.0,8.0,3,25.0,8.333333333333334,3,22.0,7.333333333333333,3,25.5,8.5,3,25.5,8.5,3,32.4998,10.833266666666667,3,28.333199999999998,9.4444,3,0.0,,0,243.833,8.127766666666668,0.40504525252525253,False,,2.0,25,22,1,10
William Levy,Cheryl Burke,Actor/Actress,Unknown,Cuba,31,14,3rd Place,3,8.0,8.0,8.0,,9.0,7.0,9.0,,9.0,9.0,10.0,,7.0,7.0,8.0,,10.0,9.0,10.0,,12.0,11.0,13.0,,9.0,8.5,9.0,,9.5,9.5,9.5,,9.5,9.5,10.0,,10.0,9.6666,10.0,,,,,,Percentage,24.0,8.0,3,25.0,8.333333333333334,3,28.0,9.333333333333334,3,22.0,7.333333333333333,3,29.0,9.666666666666666,3,36.0,12.0,3,26.5,8.833333333333334,3,28.5,9.5,3,29.0,9.666666666666666,3,29.666600000000003,9.888866666666667,3,0.0,,0,277.6666,9.255553333333335,0.20605939393939396,False,,3.0,0,6,1,10
Jack Wagner,Anna Trebunskaya,Actor/Actress,Missouri,United States,52,14,Eliminated Week 3,11,8.0,7.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,23.0,7.666666666666667,3,21.0,7.0,3,24.0,8.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,68.0,2.2666666666666666,0.16666666666666652,False,3.0,,0,22,1,3
Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,14,Eliminated Week 4,10,8.0,7.0,8.0,,8.0,7.0,8.0,,8.0,8.0,8.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,23.0,7.666666666666667,3,23.0,7.666666666666667,3,24.0,8.0,3,21.0,7.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,91.0,3.0333333333333337,-0.1666666666666668,False,4.0,,0,22,1,4
Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,14,Eliminated Week 7,7,9.0,8.0,9.0,,7.0,7.0,8.0,,9.0,8.0,8.0,,8.0,7.0,7.0,,8.0,8.0,8.0,,12.6666,11.6666,12.6666,,9.0,8.0,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,26.0,8.666666666666666,3,22.0,7.333333333333333,3,25.0,8.333333333333334,3,22.0,7.333333333333333,3,24.0,8.0,3,36.9998,12.333266666666667,3,25.5,8.5,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,181.4998,6.049993333333333,0.32737619047619054,False,7.0,,0,22,1,7
Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,14,Eliminated Week 8,6,8.0,7.0,8.0,,9.0,8.0,9.0,,8.0,8.0,9.0,,9.0,8.0,9.0,,9.0,8.0,9.0,,8.6666,9.6666,9.6666,,9.5,8.0,8.5,,9.5,9.0,9.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,23.0,7.666666666666667,3,26.0,8.666666666666666,3,25.0,8.333333333333334,3,26.0,8.666666666666666,3,26.0,8.666666666666666,3,27.9998,9.333266666666667,3,26.0,8.666666666666666,3,28.0,9.333333333333334,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,207.9998,6.933326666666666,0.17460079365079367,False,8.0,,0,22,1,8
Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,14,Eliminated Week 8,5,7.0,6.0,7.0,,7.0,6.0,7.0,,8.0,8.0,8.0,,7.0,8.0,7.0,,7.0,7.0,7.0,,10.0,10.0,10.0,,8.0,7.5,8.0,,8.5,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,20.0,6.666666666666667,3,20.0,6.666666666666667,3,24.0,8.0,3,22.0,7.333333333333333,3,21.0,7.0,3,30.0,10.0,3,23.5,7.833333333333333,3,25.5,8.5,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,186.0,6.199999999999999,0.28968253968253965,False,8.0,,0,22,1,8
Martina Navratilova,Tony Dovolani,Athlete,Unknown,Czechoslovakia,55,14,Eliminated Week 2,12,7.0,6.0,7.0,,6.0,5.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,20.0,6.666666666666667,3,17.0,5.666666666666667,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,37.0,1.2333333333333334,-1.0,False,2.0,,2,7,1,2
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,8.0,9.0,,11.3333,11.3333,11.3333,,9.0,8.5,9.0,,9.5,9.0,9.0,,9.5,9.0,10.0,,10.0,9.6666,10.0,,,,,,Percentage,21.0,7.0,3,24.0,8.0,3,26.0,8.666666666666666,3,27.0,9.0,3,27.0,9.0,3,33.9999,11.3333,3,26.5,8.833333333333334,3,27.5,9.166666666666666,3,28.5,9.5,3,29.666600000000003,9.888866666666667,3,0.0,,0,271.1665,9.038883333333334,0.24747333333333338,True,,1.0,2,22,1,10
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,7.0,,6.0,6.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,20.0,6.666666666666667,3,21.0,7.0,3,24.0,8.0,3,23.0,7.666666666666667,3,19.0,6.333333333333333,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,107.0,3.5666666666666673,-8.881784197001253e-17,False,5.0,,21,22,1,5
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,8.0,7.0,8.0,,7.0,5.0,7.0,,8.0,8.0,8.0,,7.0,6.0,7.0,,7.0,7.0,8.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,23.0,7.666666666666667,3,19.0,6.333333333333333,3,24.0,8.0,3,20.0,6.666666666666667,3,22.0,7.333333333333333,3,24.0,8.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,132.0,4.4,0.0952380952380952,False,6.0,,21,22,1,6
Katherine Jenkins,Mark Ballas,Singer/Rapper,Unknown,Wales,31,14,2nd Place,2,9.0,8.0,9.0,,9.0,8.0,9.0,,10.0,9.0,10.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,13.3333,12.3333,13.3333,,9.5,8.5,9.0,,9.0,9.0,9.5,,9.5,9.0,9.5,,10.0,10.0,10.0,,,,,,Percentage,26.0,8.666666666666666,3,26.0,8.666666666666666,3,29.0,9.666666666666666,3,24.0,8.0,3,29.0,9.666666666666666,3,38.9999,12.999966666666666,3,27.0,9.0,3,27.5,9.166666666666666,3,28.0,9.333333333333334,3,30.0,10.0,3,0.0,,0,285.4999,9.516663333333332,0.12424222222222235,False,,2.0,21,24,1,10
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,7.0,7.0,7.0,,8.0,8.0,9.0,,9.0,9.0,9.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.3333,10.3333,10.3333,,10.0,9.0,9.5,,9.5,7.5,9.5,,10.0,9.5,10.0,,0.0,0.0,0.0,,,,,,Percentage,21.0,7.0,3,25.0,8.333333333333334,3,27.0,9.0,3,26.0,8.666666666666666,3,27.0,9.0,3,29.999899999999997,9.999966666666666,3,28.5,9.5,3,26.5,8.833333333333334,3,29.5,9.833333333333334,3,0.0,0.0,3,0.0,,0,240.4999,8.016663333333334,0.25277722222222226,False,9.0,,25,22,1,9
Gilles Marini,Peta Murgatroyd,Actor/Actress,Unknown,France,36,15,Eliminated Week 8,6,8.0,8.0,8.0,,8.5,8.5,8.5,,8.5,8.5,8.5,,10.0,9.5,10.0,10.0,9.5,9.25,9.5,,9.0,9.0,9.5,,11.1666,11.1666,11.1666,,9.5,10.0,9.7777,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,24.0,8.0,3,25.5,8.5,3,25.5,8.5,3,39.5,9.875,4,28.25,9.416666666666666,3,27.5,9.166666666666666,3,33.4998,11.1666,3,29.2777,9.759233333333333,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,233.0275,7.438416666666666,0.3236821428571428,False,8.0,,0,9,1,8
Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28,15,Eliminated Week 6,8,7.5,7.5,7.5,,9.0,8.5,8.5,,8.5,8.5,8.5,,9.0,9.0,8.5,9.0,9.75,9.75,9.75,,10.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,22.5,7.5,3,26.0,8.666666666666666,3,25.5,8.5,3,35.5,8.875,4,29.25,9.75,3,30.0,10.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,168.75,5.329166666666667,0.46071428571428574,False,6.0,,0,22,1,6
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,15,Eliminated Week 8,7,6.5,6.0,6.5,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.5,7.5,7.5,7.5,8.75,8.75,8.75,,9.5,8.5,9.5,,9.3333,9.3333,9.3333,,8.5,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,19.0,6.333333333333333,3,21.0,7.0,3,24.0,8.0,3,30.0,7.5,4,26.25,8.75,3,27.5,9.166666666666666,3,27.999899999999997,9.3333,3,25.5,8.5,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,201.2499,6.458329999999999,0.37599007936507933,False,8.0,,0,22,1,8
Kelly Monaco,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,15,3rd Place,3,7.0,7.0,7.5,,7.5,7.0,7.5,,9.0,9.0,9.0,,9.0,9.5,9.5,9.5,8.5,8.5,8.75,,9.0,9.0,9.0,,12.0,12.0,12.0,,9.5,9.3333,9.5,,8.7777,9.3333,9.0,,9.6666,9.6666,9.7777,,,,,,Percentage,21.5,7.166666666666667,3,22.0,7.333333333333333,3,27.0,9.0,3,37.5,9.375,4,25.75,8.583333333333334,3,27.0,9.0,3,36.0,12.0,3,28.3333,9.444433333333334,3,27.110999999999997,9.036999999999999,3,29.1109,9.703633333333334,3,0.0,,0,281.3052,9.064340000000001,0.27437696969696973,False,,3.0,0,22,1,10
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,7.5,7.0,7.5,,8.5,8.0,8.0,,9.0,8.0,8.5,,8.5,9.0,8.5,8.5,9.0,9.75,9.5,,10.0,10.0,10.0,,11.0,11.0,11.0,,9.7777,9.5,10.0,,9.3333,9.5,9.7777,,0.0,0.0,0.0,,,,,,Percentage,22.0,7.333333333333333,3,24.5,8.166666666666666,3,25.5,8.5,3,34.5,8.625,4,28.25,9.416666666666666,3,30.0,10.0,3,33.0,11.0,3,29.2777,9.759233333333333,3,28.611,9.537,3,0.0,0.0,3,0.0,,0,255.6387,8.23379,0.3327894444444445,False,9.0,,2,22,1,9
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,8.0,8.5,8.0,,7.5,7.5,7.5,,8.5,8.0,8.5,,9.0,9.0,9.0,9.0,9.25,9.25,9.5,,8.5,8.5,9.5,,10.8333,11.8333,11.8333,,9.5,9.7777,9.7777,,9.0,9.0,9.0,,0.0,0.0,0.0,,,,,,Percentage,24.5,8.166666666666666,3,22.5,7.5,3,25.0,8.333333333333334,3,36.0,9.0,4,28.0,9.333333333333334,3,26.5,8.833333333333334,3,34.4999,11.499966666666666,3,29.0554,9.685133333333333,3,27.0,9.0,3,0.0,0.0,3,0.0,,0,253.0553,8.135176666666666,0.2675888888888888,False,9.0,,2,22,1,9
Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,15,2nd Place,2,8.0,6.5,7.5,,8.5,8.0,8.5,,9.0,8.0,9.5,,10.0,9.5,10.0,10.0,9.25,9.0,10.0,,9.5,8.5,10.0,,12.6666,12.6666,12.6666,,10.0,8.3333,9.5,,9.5,10.0,10.0,,9.6666,9.5,9.7777,,,,,,Percentage,22.0,7.333333333333333,3,25.0,8.333333333333334,3,26.5,8.833333333333334,3,39.5,9.875,4,28.25,9.416666666666666,3,28.0,9.333333333333334,3,37.9998,12.6666,3,27.8333,9.277766666666666,3,29.5,9.833333333333334,3,28.944300000000002,9.648100000000001,3,0.0,,0,293.5274,9.455079999999999,0.2536153535353537,False,,2.0,2,22,1,10
Pamela Anderson,Tristan MacManus,Model,Unknown,Canada,45,15,Eliminated Week 1,13,5.5,5.5,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,17.0,5.666666666666667,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,17.0,0.5666666666666667,0.0,False,1.0,,13,3,1,1
Helio Castroneves,Chelsie Hightower,Racing Driver,Unknown,Brazil,37,15,Eliminated Week 3,10,7.0,7.5,7.0,,8.0,7.5,7.5,,8.5,8.5,8.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,21.5,7.166666666666667,3,23.0,7.666666666666667,3,25.5,8.5,3,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,70.0,2.3333333333333335,0.6666666666666665,False,3.0,,19,2,1,3
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,35,15,Eliminated Week 2,12,6.5,7.0,7.0,,7.5,7.5,7.5,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,20.5,6.833333333333333,3,22.5,7.5,3,0.0,0.0,3,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,43.0,1.4333333333333331,0.666666666666667,False,2.0,,21,22,1,2
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,7.0,7.0,7.5,,7.5,7.5,7.5,,8.0,8.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,21.5,7.166666666666667,3,22.5,7.5,3,24.0,8.0,3,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,68.0,2.2666666666666666,0.4166666666666665,False,3.0,,21,22,1,3
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,6.5,6.5,6.5,,6.0,6.0,6.0,,7.5,7.5,7.5,,8.0,8.0,8.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,19.5,6.5,3,18.0,6.0,3,22.5,7.5,3,32.0,8.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,92.0,2.8,0.6,False,4.0,,25,22,1,4
Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,15,1st Place,1,7.0,7.0,7.0,,8.0,8.0,7.5,,9.0,9.0,9.0,,9.0,9.0,9.5,9.5,9.25,9.5,9.5,,9.5,10.0,10.0,,13.3333,12.8333,12.8333,,10.0,10.0,10.0,,9.5,9.7777,9.5,,9.7777,9.7777,9.7777,,,,,,Percentage,21.0,7.0,3,23.5,7.833333333333333,3,27.0,9.0,3,37.0,9.25,4,28.25,9.416666666666666,3,29.5,9.833333333333334,3,38.9999,12.999966666666666,3,30.0,10.0,3,28.7777,9.592566666666666,3,29.333099999999998,9.7777,3,0.0,,0,293.3607,9.470356666666666,0.3271545454545455,True,,1.0,25,22,1,10
Ingo Rademacher,Kym Johnson,Actor/Actress,Unknown,Germany,41,16,Eliminated Week 9,5,7.0,6.0,7.0,,6.0,7.0,7.0,,7.0,7.0,7.0,,8.0,7.0,8.0,,7.0,7.0,7.0,,7.5,8.0,7.5,,8.0,9.0,8.0,,8.0,8.0,8.0,,8.5,8.5,8.5,,0.0,0.0,0.0,,,,,,Percentage,20.0,6.666666666666667,3,20.0,6.666666666666667,3,21.0,7.0,3,23.0,7.666666666666667,3,21.0,7.0,3,23.0,7.666666666666667,3,25.0,8.333333333333334,3,24.0,8.0,3,25.5,8.5,3,0.0,0.0,3,0.0,,0,202.5,6.75,0.23333333333333334,False,9.0,,0,10,1,9
Zendaya,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,16,2nd Place,2,8.0,8.0,8.0,,9.0,8.0,9.0,,8.6666,8.6666,8.6666,,9.0,8.0,9.0,,10.0,9.0,10.0,,8.5,8.5,8.5,,10.0,10.0,10.0,,9.5,10.0,9.5,,9.0,9.0,9.5,,10.0,10.0,10.0,,,,,,Percentage,24.0,8.0,3,26.0,8.666666666666666,3,25.9998,8.6666,3,26.0,8.666666666666666,3,29.0,9.666666666666666,3,25.5,8.5,3,30.0,10.0,3,29.0,9.666666666666666,3,27.5,9.166666666666666,3,30.0,10.0,3,0.0,,0,272.9998,9.099993333333334,0.17777979797979795,False,,2.0,0,22,1,10
Dorothy Hamill,Tristan MacManus,Athlete,Illinois,United States,56,16,Withdrew,12,7.0,7.0,7.0,,5.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,21.0,7.0,3,15.0,5.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,36.0,1.2,-2.0,False,-1.0,,2,22,1,2
